"","CE 12:0","CE 14:0","CE 14:1","CE 15:0","CE 16:0","CE 16:1","CE 17:0","CE 18:0","CE 18:1","CE 18:2","CE 18:3","CE 18:4","CE 20:0","CE 20:1","CE 20:2","CE 20:3","CE 20:4","CE 20:5","CE 22:0","CE 22:1","CE 22:2","CE 22:4","CE 22:5","CE 22:6","CE 24:0","CE 24:1","Cer d18:0/16:0","Cer d18:0/22:0","Cer d18:0/24:0","Cer d18:0/24:1","Cer d18:0/26:1","Cer d18:1/14:0","Cer d18:1/16:0","Cer d18:1/18:0","Cer d18:1/18:1","Cer d18:1/20:0","Cer d18:1/22:0","Cer d18:1/22:1","Cer d18:1/24:0","Cer d18:1/24:1","Cer d18:1/26:0","Cer d18:1/26:1","DG 12:0_16:0","DG 12:0_18:1","DG 14:0_14:0","DG 14:0_16:0","DG 14:0_16:1","DG 14:0_18:1","DG 14:0_18:2","DG 14:1_16:0","DG 14:1_18:1","DG 15:0_18:1","DG 16:0_16:0","DG 16:0_16:1","DG 16:0_18:0","DG 16:0_18:1","DG 16:0_18:2","DG 16:0_18:3","DG 16:0_20:3","DG 16:0_20:4","DG 16:0_20:5","DG 16:0_22:5","DG 16:0_22:6","DG 16:1_16:1","DG 16:1_18:0","DG 16:1_18:1","DG 16:1_18:2","DG 16:1_20:2","DG 16:1_20:4","DG 16:1_22:6","DG 18:0_18:1","DG 18:0_18:2","DG 18:0_22:6","DG 18:1_18:1","DG 18:1_18:2","DG 18:1_20:1","DG 18:1_20:2","DG 18:1_20:3","DG 18:1_20:4","DG 18:1_22:4","DG 18:1_22:5","DG 18:1_22:6","DG 20:0_20:0","FA 12:0","FA 14:0","FA 14:1","FA 16:0","FA 16:1","FA 18:0","FA 18:1","FA 18:2","FA 18:3","FA 18:4","FA 20:0","FA 20:1","FA 20:2","FA 20:3","FA 20:4","FA 22:0","FA 22:1","FA 22:2","FA 22:4","FA 22:5","FA 22:6","FA 24:0","FA 24:1","HexCER d18:1/14:0","HexCER d18:1/16:0","HexCER d18:1/18:0","HexCER d18:1/20:0","HexCER d18:1/22:0","HexCER d18:1/22:1","HexCER d18:1/24:0","HexCER d18:1/24:1","HexCER d18:1/26:0","HexCER d18:1/26:1","LPC 16:0","LPC 18:0","LPC 18:1","LPE 16:0","LPE 18:0","LPE 18:1","LacCER d18:1/16:0","LacCER d18:1/18:0","LacCER d18:1/22:0","LacCER d18:1/24:0","LacCER d18:1/24:1","PA 30:0","PA 32:0","PA 32:1","PA 32:2","PA 34:0","PA 34:1","PA 34:2","PA 34:3","PA 36:0","PA 36:1","PA 36:2","PA 36:3","PA 38:1","PA 38:2","PA 38:3","PA 38:4","PA 38:5","PC 14:0_14:0","PC 14:0_16:0","PC 14:0_16:1","PC 14:0_18:0","PC 14:0_18:1","PC 15:0_18:1","PC 16:0_16:0","PC 16:0_16:1","PC 16:0_18:0","PC 16:0_18:1","PC 16:0_18:2","PC 16:0_20:1","PC 16:0_20:2","PC 16:0_20:3","PC 16:0_20:4","PC 16:0_22:5","PC 16:1_18:0","PC 16:1_18:1","PC 16:1_18:2","PC 17:0_18:1","PC 18:0_18:0","PC 18:0_18:1","PC 18:0_18:2","PC 18:0_20:3","PC 18:0_20:4","PC 18:1_18:1","PC 18:1_18:2","PC 18:1_20:2","PC 18:1_20:3","PC 18:1_20:4","PE 14:0_18:1","PE 16:0_16:0","PE 16:0_16:1","PE 16:0_18:0","PE 16:0_18:1","PE 16:0_18:2","PE 16:0_20:4","PE 16:0_22:4","PE 16:1_18:0","PE 16:1_18:1","PE 16:1_18:2","PE 18:0_18:0","PE 18:0_18:1","PE 18:0_18:2","PE 18:0_20:2","PE 18:0_20:4","PE 18:0_22:4","PE 18:1_18:1","PE 18:1_18:2","PE 18:1_20:1","PE 18:1_20:2","PE 18:1_20:4","PE 18:1_22:0","PE 18:1_22:4","PE 18:2_20:4","PE O-16:0/16:0","PE O-16:0/18:1","PE O-16:0/20:1","PE O-16:0/20:4","PE O-16:0/22:4","PE O-18:0/16:0","PE O-18:0/16:1","PE O-18:0/18:1","PE O-18:0/20:4","PE P-16:0/16:0","PE P-16:0/16:1","PE P-16:0/18:0","PE P-16:0/18:1","PE P-16:0/18:2","PE P-16:0/20:1","PE P-16:0/20:2","PE P-16:0/20:4","PE P-16:0/22:2","PE P-16:0/22:4","PE P-18:0/16:0","PE P-18:0/16:1","PE P-18:0/18:1","PE P-18:0/18:2","PE P-18:0/20:1","PE P-18:0/20:2","PE P-18:0/20:4","PE P-18:0/22:4","PE P-18:1/16:0","PE P-18:1/16:1","PE P-18:1/18:1","PE P-18:1/18:2","PE P-18:1/20:1","PE P-18:1/20:2","PE P-18:1/20:4","PE P-18:1/22:4","PG 16:0_16:0","PG 16:0_18:1","PG 16:1_18:1","PG 18:0_18:1","PG 18:1_18:1","PI 16:0_16:0","PI 16:0_18:0","PI 16:0_18:1","PI 16:0_18:2","PI 16:0_20:2","PI 16:0_20:3","PI 16:0_20:4","PI 16:1_18:0","PI 16:1_18:1","PI 18:0_18:0","PI 18:0_18:1","PI 18:0_18:2","PI 18:0_18:3","PI 18:0_20:1","PI 18:0_20:2","PI 18:0_20:3","PI 18:0_20:4","PI 18:0_22:4","PI 18:0_22:5","PI 18:1_18:1","PI 18:1_18:2","PI 18:1_20:2","PI 18:1_20:3","PI 18:1_20:4","PS 16:0_16:0","PS 16:0_16:1","PS 16:0_18:0","PS 16:0_18:1","PS 16:1_18:0","PS 16:1_18:1","PS 17:0_18:1","PS 18:0_18:0","PS 18:0_18:1","PS 18:0_18:2","PS 18:0_20:1","PS 18:0_20:2","PS 18:0_20:3","PS 18:0_20:4","PS 18:0_22:4","PS 18:0_22:5","PS 18:0_22:6","PS 18:1_18:1","PS 18:1_18:2","PS 18:1_20:1","SM d18:1/14:0","SM d18:1/16:0","SM d18:1/18:0","SM d18:1/18:1","SM d18:1/20:0","SM d18:1/20:1","SM d18:1/22:0","SM d18:1/22:1","SM d18:1/24:0","SM d18:1/24:1","SM d18:1/26:0","SM d18:1/26:1","TG 44:0-FA12:0","TG 44:0-FA14:0","TG 44:0-FA16:0","TG 44:1-FA14:0","TG 44:1-FA16:0","TG 44:1-FA16:1","TG 44:1-FA18:1","TG 45:0-FA14:0","TG 45:0-FA15:0","TG 45:0-FA16:0","TG 45:1-FA16:0","TG 45:1-FA18:1","TG 46:0-FA14:0","TG 46:0-FA16:0","TG 46:0-FA18:0","TG 46:1-FA12:0","TG 46:1-FA14:0","TG 46:1-FA14:1","TG 46:1-FA16:0","TG 46:1-FA16:1","TG 46:1-FA18:1","TG 46:2-FA14:0","TG 46:2-FA14:1","TG 46:2-FA16:0","TG 46:2-FA16:1","TG 46:2-FA18:1","TG 46:3-FA16:1","TG 47:0-FA14:0","TG 47:0-FA15:0","TG 47:0-FA16:0","TG 47:0-FA17:0","TG 47:1-FA14:0","TG 47:1-FA15:0","TG 47:1-FA16:0","TG 47:1-FA16:1","TG 47:1-FA18:1","TG 47:2-FA14:0","TG 47:2-FA15:0","TG 47:2-FA16:1","TG 47:2-FA18:1","TG 48:0-FA14:0","TG 48:0-FA16:0","TG 48:0-FA18:0","TG 48:1-FA14:0","TG 48:1-FA14:1","TG 48:1-FA16:0","TG 48:1-FA16:1","TG 48:1-FA18:0","TG 48:1-FA18:1","TG 48:2-FA12:0","TG 48:2-FA14:0","TG 48:2-FA14:1","TG 48:2-FA16:0","TG 48:2-FA16:1","TG 48:2-FA18:1","TG 48:2-FA18:2","TG 48:3-FA14:0","TG 48:3-FA14:1","TG 48:3-FA16:0","TG 48:3-FA16:1","TG 48:3-FA18:1","TG 48:3-FA18:2","TG 49:0-FA15:0","TG 49:0-FA16:0","TG 49:0-FA17:0","TG 49:0-FA18:0","TG 49:1-FA14:0","TG 49:1-FA15:0","TG 49:1-FA16:0","TG 49:1-FA16:1","TG 49:1-FA17:0","TG 49:1-FA18:1","TG 49:2-FA14:0","TG 49:2-FA15:0","TG 49:2-FA16:0","TG 49:2-FA16:1","TG 49:2-FA17:0","TG 49:2-FA18:1","TG 49:2-FA18:2","TG 49:3-FA16:0","TG 49:3-FA16:1","TG 49:3-FA18:2","TG 50:0-FA14:0","TG 50:0-FA16:0","TG 50:0-FA18:0","TG 50:1-FA14:0","TG 50:1-FA16:0","TG 50:1-FA16:1","TG 50:1-FA18:0","TG 50:1-FA18:1","TG 50:1-FA20:1","TG 50:2-FA14:0","TG 50:2-FA14:1","TG 50:2-FA16:0","TG 50:2-FA16:1","TG 50:2-FA18:0","TG 50:2-FA18:1","TG 50:2-FA18:2","TG 50:2-FA20:2","TG 50:3-FA14:0","TG 50:3-FA14:1","TG 50:3-FA16:0","TG 50:3-FA16:1","TG 50:3-FA18:1","TG 50:3-FA18:2","TG 50:3-FA18:3","TG 50:3-FA20:3","TG 50:4-FA16:1","TG 50:4-FA18:1","TG 50:4-FA18:2","TG 51:0-FA16:0","TG 51:0-FA17:0","TG 51:0-FA18:0","TG 51:1-FA15:0","TG 51:1-FA16:0","TG 51:1-FA17:0","TG 51:1-FA18:0","TG 51:1-FA18:1","TG 51:2-FA15:0","TG 51:2-FA16:0","TG 51:2-FA16:1","TG 51:2-FA17:0","TG 51:2-FA18:1","TG 51:2-FA18:2","TG 51:3-FA15:0","TG 51:3-FA16:1","TG 51:3-FA18:2","TG 51:4-FA15:0","TG 51:4-FA16:1","TG 51:4-FA18:2","TG 51:4-FA20:4","TG 52:0-FA16:0","TG 52:0-FA18:0","TG 52:0-FA20:0","TG 52:1-FA16:0","TG 52:1-FA16:1","TG 52:1-FA18:0","TG 52:1-FA18:1","TG 52:1-FA20:0","TG 52:1-FA20:1","TG 52:2-FA14:0","TG 52:2-FA16:0","TG 52:2-FA16:1","TG 52:2-FA18:0","TG 52:2-FA18:1","TG 52:2-FA18:2","TG 52:2-FA20:1","TG 52:2-FA20:2","TG 52:3-FA14:0","TG 52:3-FA16:0","TG 52:3-FA16:1","TG 52:3-FA18:0","TG 52:3-FA18:1","TG 52:3-FA18:2","TG 52:3-FA20:2","TG 52:3-FA20:3","TG 52:4-FA14:0","TG 52:4-FA16:0","TG 52:4-FA16:1","TG 52:4-FA18:1","TG 52:4-FA18:2","TG 52:4-FA18:3","TG 52:4-FA20:2","TG 52:4-FA20:3","TG 52:4-FA20:4","TG 52:4-FA22:4","TG 52:5-FA16:0","TG 52:5-FA16:1","TG 52:5-FA18:1","TG 52:5-FA18:2","TG 52:5-FA20:3","TG 52:5-FA20:4","TG 52:5-FA22:5","TG 52:6-FA16:0","TG 52:6-FA22:6","TG 52:7-FA16:0","TG 52:7-FA18:1","TG 52:8-FA16:1","TG 53:0-FA16:0","TG 53:1-FA16:0","TG 53:1-FA17:0","TG 53:1-FA18:0","TG 53:1-FA18:1","TG 53:2-FA16:0","TG 53:2-FA17:0","TG 53:2-FA18:1","TG 53:2-FA18:2","TG 53:3-FA16:0","TG 53:3-FA17:0","TG 53:3-FA18:2","TG 53:4-FA16:0","TG 53:4-FA20:4","TG 53:5-FA20:4","TG 53:6-FA20:4","TG 54:0-FA16:0","TG 54:0-FA18:0","TG 54:1-FA16:0","TG 54:1-FA18:0","TG 54:1-FA18:1","TG 54:1-FA20:0","TG 54:1-FA20:1","TG 54:2-FA16:0","TG 54:2-FA18:0","TG 54:2-FA18:1","TG 54:2-FA18:2","TG 54:2-FA20:0","TG 54:2-FA20:1","TG 54:2-FA20:2","TG 54:3-FA16:0","TG 54:3-FA16:1","TG 54:3-FA18:0","TG 54:3-FA18:1","TG 54:3-FA18:2","TG 54:3-FA20:1","TG 54:3-FA20:2","TG 54:3-FA20:3","TG 54:4-FA16:0","TG 54:4-FA16:1","TG 54:4-FA18:0","TG 54:4-FA18:1","TG 54:4-FA18:2","TG 54:4-FA18:3","TG 54:4-FA20:2","TG 54:4-FA20:3","TG 54:4-FA20:4","TG 54:4-FA22:4","TG 54:5-FA16:0","TG 54:5-FA16:1","TG 54:5-FA18:1","TG 54:5-FA18:2","TG 54:5-FA18:3","TG 54:5-FA20:3","TG 54:5-FA20:4","TG 54:5-FA22:4","TG 54:5-FA22:5","TG 54:6-FA16:0","TG 54:6-FA16:1","TG 54:6-FA18:1","TG 54:6-FA20:4","TG 54:6-FA20:5","TG 54:6-FA22:5","TG 54:6-FA22:6","TG 54:7-FA16:1","TG 54:7-FA18:1","TG 54:7-FA22:6","TG 55:1-FA16:0","TG 55:1-FA18:1","TG 55:2-FA18:1","TG 55:3-FA18:1","TG 55:3-FA18:2","TG 55:4-FA18:1","TG 55:4-FA18:2","TG 55:5-FA18:1","TG 55:5-FA18:2","TG 55:5-FA20:4","TG 55:7-FA15:0","TG 55:7-FA22:6","TG 56:1-FA16:0","TG 56:1-FA18:1","TG 56:10-FA18:2","TG 56:2-FA16:0","TG 56:2-FA18:0","TG 56:2-FA20:0","TG 56:2-FA20:1","TG 56:3-FA16:0","TG 56:3-FA18:0","TG 56:3-FA18:1","TG 56:3-FA18:2","TG 56:3-FA20:1","TG 56:3-FA20:2","TG 56:4-FA16:0","TG 56:4-FA18:0","TG 56:4-FA18:1","TG 56:4-FA18:2","TG 56:4-FA20:1","TG 56:4-FA20:2","TG 56:4-FA20:3","TG 56:4-FA20:4","TG 56:4-FA22:4","TG 56:5-FA16:0","TG 56:5-FA18:0","TG 56:5-FA18:1","TG 56:5-FA18:2","TG 56:5-FA20:1","TG 56:5-FA20:2","TG 56:5-FA20:3","TG 56:5-FA20:4","TG 56:5-FA22:4","TG 56:5-FA22:5","TG 56:6-FA16:0","TG 56:6-FA18:0","TG 56:6-FA18:1","TG 56:6-FA18:2","TG 56:6-FA20:3","TG 56:6-FA20:4","TG 56:6-FA22:4","TG 56:6-FA22:5","TG 56:6-FA22:6","TG 56:7-FA16:0","TG 56:7-FA16:1","TG 56:7-FA18:0","TG 56:7-FA18:1","TG 56:7-FA18:2","TG 56:7-FA20:4","TG 56:7-FA22:5","TG 56:7-FA22:6","TG 56:8-FA16:0","TG 56:8-FA16:1","TG 56:8-FA18:1","TG 56:8-FA22:6","TG 57:2-FA18:1","TG 58:2-FA18:1","TG 58:3-FA18:1","TG 58:5-FA18:1","TG 58:6-FA16:0","TG 58:6-FA18:0","TG 58:6-FA18:1","TG 58:6-FA20:4","TG 58:6-FA22:4","TG 58:6-FA22:5","TG 58:7-FA16:0","TG 58:7-FA18:0","TG 58:7-FA18:1","TG 58:7-FA18:2","TG 58:7-FA20:4","TG 58:7-FA22:4","TG 58:7-FA22:5","TG 58:7-FA22:6","TG 58:8-FA18:1","TG 58:8-FA20:3","TG 58:8-FA20:4","TG 58:8-FA22:5","TG 58:8-FA22:6","TG 58:9-FA18:1","TG 58:9-FA22:5","TG 58:9-FA22:6","TG 60:10-FA22:6"
"NLA_2022_002_001",NA,2.65939336716381,0.177668837639232,1.04279304984948,13.3258831075653,6.75014221855146,2.01781358779367,8.51493839578136,42.5334524804838,5.27565384888947,0.633964073902045,0.074987809738651,0.534047393813731,3.37041658933837,3.14242961047833,3.84533181911132,3.24213961394487,0.737338206085081,0.253921011271842,1.03904443768955,0.487039891246976,0.949845590022913,1.48583283619621,3.0225854287016,0.677725119052958,1.37524397831354,0.60912793437299,NA,0.346734362643087,0.459188750527331,NA,0.203274156867325,5.41194688089454,0.438101317188682,NA,0.135920630263525,1.14622352932053,0.133493476151676,4.23477713664794,3.23661000815018,0.138347784375373,0.142595304071108,NA,NA,0.168933821635879,0.88708861405272,0.0288531836624016,0.0692132917615943,NA,0.0188015733138457,NA,0.0221551231693441,3.23132446494707,0.322365629370999,2.72916693666181,1.05898053846648,0.702459857218663,NA,0.296637342087562,0.183812682305233,NA,0.219505296821429,0.139904198406823,0.0299695270779112,0.0623434861276892,0.15285317535439,0.116016651376279,NA,NA,0.0438723967129412,0.241988903454309,0.322680047833904,0.0921320330971765,0.368908562540706,0.535144276860342,0.0400166178174975,0.269563990577294,0.407064381842786,0.343837841018023,0.0850584176941861,0.121428462071429,0.127717421542118,0.435444906864573,2.2048181738529,8.72191708773496,1.20628653736779,67.7742290012325,6.85170753224903,51.4307586268135,27.2002003409482,3.69152063647187,1.58718925104957,0.340030887474496,2.3463519564416,2.77928418209538,1.65019998311913,1.78757473231584,1.45605880863453,1.81948631489753,2.2014019726646,0.767482069892352,0.413827240348761,0.986032807250751,0.891800541272844,1.8391210593029,2.72251775680749,0.175370218019583,3.11796153141023,0.302362444861349,0.124976477209358,1.15139619003202,0.103475147796995,3.29091284987093,2.28223173381346,0.0725669867667239,0.151853138974811,2.06942433395978,1.35207397500095,2.69976622878661,0.225992465829467,0.807216838884627,0.584755505333746,0.879682476507299,NA,NA,0.49848673668747,0.812659049725791,0.205895574513771,1.43303319861584,0.60450940677243,NA,1.13654357131601,3.30091785060477,0.754401385018455,0.202861323941989,0.207542739109881,0.876291565130608,1.39020691911698,0.245427524820414,NA,0.161422130418796,0.339836064039571,0.321197096241482,0.169657953399347,NA,17.7679548587453,4.60508549254737,6.7511202143182,21.5632794905089,3.52670458956921,61.4970791817263,54.1865059623074,17.2808524888891,305.513380444967,19.6103986973724,3.13484852406152,3.38281864896327,12.2792685952958,23.261884945218,NA,11.0905808945516,63.934116059476,3.67135318078661,3.8714200757677,2.83727361717222,59.6013075637196,7.96952275829289,6.62965205849306,17.1083049161051,103.282062980241,16.4763167137741,NA,12.8557600786431,22.1123150496695,1.72574521747234,1.09259843313995,4.25833235480187,1.42317949752589,27.0292043152161,1.80936632769505,8.40860950263199,1.37431037032265,2.65585465286327,9.12179614949664,NA,4.4040121458872,54.8764566880651,6.03122109231683,1.92245172317599,79.8184996658443,3.18261348916824,34.8678976893842,5.52861933462376,1.22677718808697,2.19557609939604,28.7701026208333,1.28870584421636,1.95296736835324,1.41047643269956,0.731347939051844,1.62488997749019,0.750811230978224,2.74862074064529,2.47737527281846,1.75936363079972,0.743143873552681,3.0032449239129,4.59308992186779,3.14892471499822,1.90504342188505,NA,14.8369264151518,1.20624421846337,3.21616154165299,3.11613089769703,55.7138190916326,1.24393935029035,25.0811642583883,4.4040121458872,2.28605210626206,8.15806830077832,3.00304550221609,0.728398955426635,1.10572386692475,42.8206178542635,8.78835315758956,8.09083147412355,1.89383728410925,12.7862032021814,0.977281195514301,0.93187882556606,1.0805937790401,27.0702976891185,8.71602103283574,0.3729368157112,4.03623404199988,1.97943834077784,1.56989937372036,0.566528904429521,0.908891284407054,9.6868239530123,18.7064484808118,NA,NA,1.53771394384751,1.77466035371114,3.4342186493415,6.02950591673813,1.20505943913072,23.3315663734649,4.11953820398257,NA,0.867271200838436,4.85398859383189,32.5884196051538,65.5606639245922,2.35232761092967,2.53882127228918,18.9873260856288,2.22829566488148,3.3533279980289,9.30039035917409,20.605198819789,1.00869133645313,NA,5.37525560649925,25.6763629429666,9.02018773200822,5.08624850660197,1.87372744453133,2.47097806747569,78.0095704687266,4.84112809664525,1.49795806084663,3.45062453723873,11.8088039718837,9.19194658042776,4.64384801198694,11.7293068344,6.51096216113633,24.8490815593626,NA,5.72968958273836,7.05409336778817,108.698614974652,6.28788858461815,2.13993618938598,3.05772134305002,0.929321523800866,14.1858736188385,7.65835529981717,26.6089496164131,54.6559163747098,0.734105175611184,1.6364139875624,0.028823193033015,0.0671732098685212,0.078860256138329,NA,0.0334349039182974,0.0466935727134843,0.0322819761969768,0.0549946523069926,NA,0.0648521843242837,NA,NA,0.136448995818293,0.255777014974975,NA,NA,0.100650590071288,0.0322212957905915,0.120365654105871,0.124516193902625,0.0617392794767181,0.0349519140779297,0.0491511291720887,NA,0.10687639976642,0.0391995425249004,NA,0.0551584894042329,0.0990941376475055,0.26615336446686,0.0617392794767181,0.0648521843242837,0.0897554231048087,0.141637170564236,0.18833074327772,0.0466935727134843,NA,NA,0.119328019156682,NA,0.0798978910875175,0.710779940194149,0.104282312393448,0.182623751057183,NA,0.502215315407253,0.304545857586836,NA,0.205451719939331,NA,0.0690027241210379,0.034587831639618,0.130742003597756,0.292613055671168,0.10687639976642,NA,NA,NA,NA,0.0918306930031857,NA,NA,0.0607016445275295,0.483537886321859,0.107914034715608,0.0944247803761571,0.0472123901880786,0.124516193902625,0.484575521271048,0.150975885106933,0.0757473512907634,0.190406013176097,NA,0.048605005514621,0.0990941376475055,0.249551205279844,NA,0.0648521843242837,0.0363172232215989,NA,0.0648521843242837,NA,0.0404131506526063,0.817137522485975,0.576925031748828,0.086642518257243,1.38887437948886,0.242806578110118,0.279123801331717,0.831664411774614,NA,0.100131772596694,0.0305525846149959,0.471086266931597,0.546314800747766,NA,0.59664009578341,0.0871613357318373,NA,NA,NA,0.0616816330906521,0.222053879126347,0.109989304613985,0.0747097163415748,NA,NA,NA,NA,NA,0.308177579908996,0.0876801532064316,0.186255473379343,0.0715968114940092,0.595602460834222,0.196631822871228,0.164983956920978,0.309215214858185,0.0591451921037468,0.495989505712122,0.134373725919916,0.0507895001444917,0.531269093984532,0.0347607707978161,NA,0.0783414386637347,0.0600736023214418,NA,NA,0.0305829248181885,NA,0.316478659502504,0.709742305244961,0.0508441125102384,0.871094539843779,0.0907930580539972,1.01013762303504,0.994573098797215,NA,0.086642518257243,0.0276702653116944,0.903261223268623,0.246957117906872,0.232949046092827,2.22417051358563,0.0762661687653576,0.0513629299848327,0.051881747459427,NA,0.174841488938269,0.328930278892767,0.0397760063855607,0.626731509309878,0.247994752856061,0.0409592743100739,0.0501523558774461,NA,0.0534381998832098,0.0658898192734722,0.0970188677491284,0.0814543435113004,NA,NA,0.0584352313490388,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273061828733826,NA,0.282236706179283,0.0321666834248447,0.0513052835987667,0.0773038037145462,0.136967813292887,0.0741908988669806,0.134373725919916,0.122440924004248,0.126072646326408,0.084567248358866,0.435287861184592,NA,0.0881989706810258,NA,0.0397760063855607,0.0475127581996857,NA,0.0311290484756562,NA,0.0584352313490388,0.140080718140453,0.113621026936145,0.546314800747766,0.369916859385714,0.0764573120454713,0.109989304613985,0.188849560752314,0.525562101763995,1.08484733937662,NA,NA,0.219459791753376,0.0612204620021238,0.135930178343699,0.0549946523069926,0.104801129868043,1.4391996745245,0.0840484308842717,0.0508441125102384,0.109470487139391,0.0764573120454713,0.0814543435113004,0.0482500251372671,0.0524278711168946,0.290537785772791,0.146306527835584,NA,NA,0.122959741478842,0.0491511291720887,NA,0.0565511047307754,0.0436898925974122,0.107395217241014,0.0669274542226608,NA,0.0420515216250092,0.100650590071288,NA,0.0540662420892976,0.0431437689399445,NA,NA,0.0293996568936753,NA,NA,0.0443877172708431,NA,NA,0.0431437689399445,0.0726344464431977,0.0495758920167858,0.0985753201729112,0.116215114309116,NA,0.134373725919916,NA,0.0954624153253456,NA,NA,0.155126424903687,0.108951669664797,0.0354980377353974,0.065371001798878,NA,NA,0.110508122088579,0.037682532365268,0.0939059629015628,0.0387747796802033,0.118809201682088,0.33411845363871,NA,0.109470487139391,0.0710779940194149,0.051881747459427,0.098056502698317,0.223091514075536,NA,0.0354980377353974,0.0819731609858946,0.0897554231048087,0.0387747796802033,NA,0.0589813550065064,0.0601828270529353,0.117771566732899,NA,NA,NA,0.0648521843242837,0.0669274542226608,0.059664009578341,0.0513629299848327,0.0726344464431977,0.0321666834248447,0.0959812327999399,NA,NA,0.0565511047307754,NA,0.098056502698317,0.051881747459427,0.0632957319005009,NA,NA,0.0508441125102384,NA,NA,0.028823193033015,0.118290384207494,0.048605005514621,NA,0.0415053979675416,NA,0.0477312076626728,0.0371364087078004,NA,0.0741908988669806,NA,0.0496972528295564,0.0690027241210379,NA,NA,0.0498064775610499,0.040352470246221,NA,0.0664086367480665,NA,NA,NA,0.04617475523889,0.065371001798878,0.048605005514621,NA,0.0317055123363165,NA,0.065371001798878,0.0387747796802033,NA,NA,NA
